"","Campaign_ID","Target_Audience","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Acquisition_Cost","ROI","Location","Language","Clicks","Impressions","Engagement_Score","Customer_Segment","Date","Company"
"2600",180198,"Women 18-24","Market Expansion",1,"Facebook",0.0700779656645134,9982,8.43516051286469,"Austin","Spanish",18754.84,32505.6,108.352,"Technology","2022-09-04","NexGen Nerds"
"184706",966704,"Men 25-34","Market Expansion",17,"Twitter",0.225486233567458,13340,4.70815550372847,"New York","English",30044.784,84195.072,280.65024,"Food","2022-09-17","Gastronomy Guild"
"92507",737956,"Women 35-44","Increase Sales",15,"Instagram",0.0522131126746149,9172,13.0066834101731,"Las Vegas","English",19841.6768,100327.248,334.42416,"Food","2022-10-30","Gourmet Grove"
"75356",268660,"Men 35-44","Market Expansion",18,"Instagram",0.0842257779660107,3094,2.8384125595266,"Las Vegas","French",18878.3232,95552.784,318.50928,"Technology","2022-03-17","Silicon Saga"
"108602",188571,"Women 45-60","Brand Awareness",17,"Instagram",0.155336811159138,13435,18.9353442546896,"New York","English",87181.71,237650.688,792.16896,"Health","2022-05-15","Balance Beam"
"13255",206017,"Women 25-34","Product Launch",12,"Facebook",0.0807116273835615,5826,1.50511828189619,"Las Vegas","Spanish",5818.88,25606.8,85.356,"Technology","2022-01-25","Gadget Giants"
"164966",915275,"Women 45-60","Product Launch",17,"Twitter",0.432026918957223,6153,11.5963117167716,"New York","English",67476.255,184730.112,615.76704,"Technology","2022-07-14","NexGen Nerds"
"141944",848425,"Men 35-44","Brand Awareness",2,"Pinterest",0.0561624462839195,10029,1.13931661291614,"Austin","French",3766.36,7369.8,24.566,"Food","2022-02-01","Culinary Quest"
"39951",910176,"Women 25-34","Market Expansion",1,"Facebook",0.0529290556727603,11844,17.2597797691475,"Austin","French",19874.92,34419.3,114.731,"Food","2022-05-04","Dine Divine"
"156917",714749,"Women 18-24","Brand Awareness",1,"Twitter",0.0626234776795981,13386,3.72013992803464,"Miami","Spanish",1233.28,5058.9,16.863,"Technology","2022-07-19","NexGen Nerds"
"139444",903691,"All Ages","Product Launch",26,"Pinterest",0.0458559986227692,9475,10.6094832977262,"Miami","French",4478.3552,19970.496,66.56832,"Food","2022-05-30","Epicurean Edge"
"31647",328835,"Women 45-60","Increase Sales",29,"Facebook",0.184925704194874,5638,17.5580281054338,"Los Angeles","English",20590.57,49027.68,163.4256,"Food","2022-01-27","Bistro Bliss"
"147250",947180,"Women 45-60","Brand Awareness",25,"Pinterest",0.225516466983983,6552,5.9424750416114,"New York","French",41121.003,123669.504,412.23168,"Health","2022-10-16","Elixir Essence"
"139556",815593,"Women 18-24","Increase Sales",10,"Pinterest",0.0746025998517646,3455,6.22719004751175,"Las Vegas","French",10049.92,46902.6,156.342,"Food","2022-09-08","Dine Divine"
"29285",810858,"Men 25-34","Brand Awareness",21,"Facebook",0.0311551916286748,9187,24.3127193072999,"Miami","English",24265.0496,95086.656,316.95552,"Home","2022-10-19","Decor Dreams"
"165593",945709,"Men 35-44","Product Launch",8,"Twitter",0.197326350515983,6476,0.651628806959035,"New York","French",56181.3,129222.4,430.741333333333,"Technology","2022-06-30","Innovate Infinity"
"144535",567210,"Women 35-44","Brand Awareness",2,"Pinterest",0.05402983554117,4686,0.623352134321728,"Austin","English",9719.84,18553.8,61.846,"Health","2022-10-30","Fitness Front"
"50683",486418,"Men 45-60","Brand Awareness",22,"Facebook",0.0296037308391143,11878,4.63251330044528,"Las Vegas","English",20760.8896,104882.688,349.60896,"Fashion","2022-02-20","Silk & Style"
"136200",538748,"Men 18-24","Increase Sales",2,"Pinterest",0.0525044587258888,10855,7.48930377219096,"Miami","English",10604.8,38455.9,128.186333333333,"Home","2022-05-30","Furnish Fine"
"173664",195280,"Women 18-24","Increase Sales",19,"Twitter",0.319783703086899,7247,3.84150272987123,"New York","English",24426.633,69106.176,230.35392,"Home","2022-04-13","Cozy Corners"
"74545",264123,"All Ages","Brand Awareness",12,"Instagram",0.206176907941337,6081,25.8324876076464,"Los Angeles","English",34381.48,66465,221.55,"Technology","2022-01-07","Innovate Infinity"
"66864",682862,"Men 18-24","Market Expansion",1,"Instagram",0.0752286830940508,5242,37.9121999946319,"Las Vegas","English",13397.12,57170.7,190.569,"Technology","2022-01-18","Cyber Circuit"
"165650",641710,"Women 18-24","Brand Awareness",6,"Twitter",0.39229202532988,3139,1.01221035982397,"New York","French",69480.6,159236.8,530.789333333333,"Technology","2022-03-18","Giga Geeks"
"41161",985659,"Men 45-60","Product Launch",16,"Facebook",0.0488284394909084,1032,7.32017146067715,"Las Vegas","English",28382.5344,142663.68,475.5456,"Food","2022-01-12","Palate Paradise"
"149550",725456,"Men 25-34","Product Launch",22,"Pinterest",0.0585455023089245,14273,1.87663066410501,"Austin","English",1494.9792,3767.04,12.5568,"Fashion","2022-05-10","Attire Artistry"
"72961",492670,"Women 25-34","Product Launch",22,"Instagram",0.785414755794246,4957,33.2549290715254,"Los Angeles","French",6344.1994,17377.2,57.924,"Technology","2022-12-07","Quantum Quirks"
"111640",120989,"Women 18-24","Increase Sales",11,"Instagram",0.348182439557237,3137,7.27664203038336,"Los Angeles","French",60582.9,115380,384.6,"Fashion","2022-01-29","Trend Tailors"
"43587",323687,"Women 18-24","Product Launch",11,"Facebook",0.215969754909253,12075,12.5831333112815,"Los Angeles","French",89014.38,168456,561.52,"Health","2022-03-31","Wellness Waves"
"111882",928316,"Men 18-24","Market Expansion",27,"Instagram",0.0798471956937289,9870,0.46350498135049,"Las Vegas","English",28912.224,145289.376,484.29792,"Fashion","2022-11-04","Style Sphere"
"45306",364571,"Women 18-24","Brand Awareness",19,"Facebook",0.329513760430807,10039,8.83147835010211,"New York","English",28245.756,79361.28,264.5376,"Health","2022-06-05","Well Wish"
"123025",981934,"Women 35-44","Market Expansion",23,"Instagram",0.0391197864762203,2472,19.1660063113278,"Austin","English",14877.434,30913.056,103.04352,"Fashion","2022-05-05","Runway Rebels"
"190846",739534,"Women 25-34","Product Launch",15,"Twitter",0.179903099430209,12714,2.44538379726099,"Austin","English",5000.8816,10826.784,36.08928,"Fashion","2022-11-06","Vogue Visions"
"56673",592116,"Women 25-34","Market Expansion",24,"Facebook",0.436617567696295,10447,19.7795801843227,"Los Angeles","Spanish",106325.0958,239500.8,798.336,"Fashion","2022-03-16","Glam Garments"
"108111",388581,"Women 18-24","Brand Awareness",29,"Instagram",0.63255081459639,4370,83.2856241012749,"New York","French",33426.855,93282.048,310.94016,"Health","2022-07-03","Balance Beam"
"32747",726393,"Men 25-34","Increase Sales",27,"Facebook",0.286791297062662,1823,33.8000337748453,"New York","Spanish",86195.802,235005.696,783.35232,"Food","2022-05-14","Dine Divine"
"8010",778243,"Women 35-44","Brand Awareness",6,"Facebook",0.0427314221330343,14339,4.21961782421718,"Austin","French",599.04,1479.6,4.932,"Technology","2022-02-24","Quantum Quirks"
"96973",746859,"Women 35-44","Brand Awareness",4,"Instagram",0.0349652833719253,2436,9.21517805797013,"Las Vegas","English",13235.2,56496.6,188.322,"Food","2022-11-11","Palate Paradise"
"192126",407004,"Men 45-60","Market Expansion",4,"Twitter",0.042006610649049,1388,4.3865306602779,"Miami","English",20017.28,65914.1,219.713666666667,"Fashion","2022-11-13","Style Sphere"
"90556",313161,"Men 35-44","Product Launch",11,"Instagram",0.0563151589258873,12639,9.25120456388837,"Austin","English",8084.96,14272.5,47.575,"Food","2022-01-06","Epicurean Edge"
"14372",211146,"Women 25-34","Brand Awareness",10,"Facebook",0.0588170380080967,8910,9.82460086246645,"Las Vegas","French",8468.48,36641.7,122.139,"Technology","2022-04-07","Silicon Saga"
"109882",923853,"Women 35-44","Brand Awareness",14,"Instagram",0.0242346230317409,13997,1.49508954361312,"Las Vegas","Spanish",13088,55883.7,186.279,"Fashion","2022-08-14","Attire Artistry"
"65446",269501,"Men 18-24","Increase Sales",7,"Facebook",0.184770496433083,9964,6.77897028432246,"New York","English",72838.5,166811.2,556.037333333333,"Fashion","2022-11-25","Mode Maven"
"168482",865118,"Men 45-60","Product Launch",24,"Twitter",0.122797713067572,13315,0.152035843644834,"Los Angeles","French",96507.8576,217693.44,725.6448,"Home","2022-10-19","Furnish Fine"
"165272",624798,"Men 35-44","Brand Awareness",11,"Twitter",0.0478386457893483,14907,0.927260191874378,"Las Vegas","English",23635.2,99817.2,332.724,"Technology","2022-01-06","Tech Titans"
"193340",233955,"Men 25-34","Increase Sales",28,"Twitter",0.0706995561127114,4659,9.26414621172627,"Miami","English",2744.4736,12115.152,40.38384,"Fashion","2022-07-01","Silk & Style"
"52085",425511,"Men 25-34","Increase Sales",28,"Facebook",0.0702146247752431,6690,68.6156787423463,"Miami","Spanish",10966.2784,43813.728,146.04576,"Fashion","2022-07-23","Trend Tailors"
"180018",553950,"Women 35-44","Increase Sales",24,"Twitter",0.275203868237643,11414,5.64658202382463,"New York","Spanish",17443.965,50353.92,167.8464,"Food","2022-06-02","Epicurean Edge"
"158495",779510,"Women 35-44","Brand Awareness",9,"Twitter",0.223771405544854,4174,0.945786836493968,"Los Angeles","French",94569.3,178825.5,596.085,"Technology","2022-04-12","Quantum Quirks"
"91858",384304,"Women 18-24","Product Launch",6,"Instagram",0.0656903420413238,14662,11.8840765408569,"Las Vegas","French",1020.8,5620.5,18.735,"Food","2022-05-20","Epicurean Edge"
"57833",197574,"Men 25-34","Increase Sales",1,"Facebook",0.190719415359909,5802,15.5890692050272,"Los Angeles","French",11904.76,24504,81.68,"Fashion","2022-11-10","Mode Maven"
"175965",779551,"Men 45-60","Market Expansion",2,"Twitter",0.0350393602837577,10510,7.18862023994683,"Miami","English",18489.6,60965.8,203.219333333333,"Food","2022-07-29","Nosh Nirvana"
"17932",633187,"All Ages","Increase Sales",26,"Facebook",0.0706388196150279,14854,0.232520001266356,"Austin","English",6710.418,14303.952,47.67984,"Home","2022-05-31","Hearth Harmony"
"62321",541275,"Women 25-34","Brand Awareness",29,"Facebook",0.397674475579842,5948,4.33548855376395,"Los Angeles","English",62877.5532,142976.88,476.5896,"Fashion","2022-10-11","Vogue Visions"
"102773",265079,"Men 35-44","Increase Sales",7,"Instagram",0.0481739833556798,13860,15.8486249995987,"Las Vegas","English",21864.32,92439,308.13,"Health","2022-01-25","Heal Hub"
"61821",177247,"Men 25-34","Market Expansion",3,"Facebook",0.159673828684648,13835,26.394452174957,"New York","English",81307.8,185924.8,619.749333333333,"Fashion","2022-11-14","Glam Garments"
"137149",685567,"Women 18-24","Brand Awareness",21,"Pinterest",0.089974040526165,10079,6.26976741413209,"Miami","English",9007.8208,39169.872,130.56624,"Home","2022-03-24","Hearth Harmony"
"77396",632652,"Men 18-24","Brand Awareness",26,"Instagram",0.210834934776589,4710,41.0225168098302,"Austin","Spanish",13145.8756,27390.96,91.3032,"Technology","2022-07-20","Gadget Giants"
"122475",708001,"Men 35-44","Product Launch",28,"Instagram",0.598720620894455,1770,16.4667792472459,"New York","English",50980.083,140419.584,468.06528,"Fashion","2022-04-16","Glam Garments"
"39458",279062,"All Ages","Brand Awareness",25,"Facebook",0.070330307512222,4487,29.7108450980379,"Austin","English",10596.9864,22207.824,74.02608,"Food","2022-05-23","Feast Flavors"
"88241",659917,"Men 35-44","Product Launch",13,"Instagram",0.0570211633246324,5716,26.1954625665571,"Miami","English",20178.56,66437.7,221.459,"Home","2022-01-30","Homely Haven"
"92451",411582,"Women 35-44","Increase Sales",19,"Instagram",0.129538059941719,11861,32.2682500965173,"Austin","English",17155.138,35544.96,118.4832,"Food","2022-12-26","Epicurean Edge"
"198801",309662,"Women 35-44","Increase Sales",9,"Twitter",0.0661073143115142,5675,3.0306668678559,"Las Vegas","English",14634.88,62328.6,207.762,"Fashion","2022-07-21","Fiber Fashion"
"146509",870406,"Women 25-34","Brand Awareness",1,"Pinterest",0.182077732560075,3770,2.48944440292283,"Austin","French",4462.12,8676.6,28.922,"Health","2022-07-30","Fitness Front"
"67560",671283,"Women 25-34","Market Expansion",1,"Instagram",0.153873171614225,8090,15.1138723248878,"Las Vegas","English",3933.44,17750.7,59.169,"Technology","2022-11-02","Cyber Circuit"
"93242",696108,"Women 18-24","Market Expansion",10,"Instagram",0.0798934818822546,10322,16.2483235805051,"Miami","English",2506.24,9182.6,30.6086666666667,"Food","2022-07-12","Feast Flavors"
"100409",537509,"All Ages","Brand Awareness",5,"Instagram",0.124843444395632,6290,4.32401237210076,"New York","English",6022.8,16022.4,53.408,"Food","2022-09-07","Dine Divine"
"4084",132832,"Men 35-44","Product Launch",20,"Facebook",0.723446330663566,5156,50.0256011400201,"Los Angeles","English",51793.203,118350.72,394.5024,"Technology","2022-12-09","Silicon Saga"
"117933",595155,"All Ages","Increase Sales",8,"Instagram",0.102578651858267,11623,14.7224603502493,"Los Angeles","English",76878.76,145800,486,"Fashion","2022-04-01","Attire Artistry"
"117919",571343,"Men 35-44","Increase Sales",10,"Instagram",0.492015822466287,14813,4.36003305147094,"Los Angeles","French",12878.18,26323.5,87.745,"Fashion","2022-12-24","Silk & Style"
"13195",865427,"Women 25-34","Market Expansion",23,"Facebook",0.0644453129196797,2776,19.7696262845363,"Las Vegas","English",4480.6784,24180.768,80.60256,"Technology","2022-08-14","Pixel Pioneers"
"97855",581195,"Women 45-60","Increase Sales",6,"Instagram",0.274215320792063,3556,29.4862279551476,"Los Angeles","English",39215.26,75489,251.63,"Food","2022-07-15","Gastronomy Guild"
"91709",886346,"Women 18-24","Market Expansion",28,"Instagram",0.0946571570964506,11024,16.8933831141529,"Miami","English",22134.6752,86871.456,289.57152,"Food","2022-06-02","Savor Street"
"75905",262336,"Men 25-34","Increase Sales",26,"Instagram",0.184717016699832,11030,24.4149699001472,"New York","English",17672.655,50964.48,169.8816,"Technology","2022-01-14","NexGen Nerds"
"67507",503169,"Women 18-24","Product Launch",6,"Instagram",0.0434653700808142,5603,6.80653907525837,"Miami","English",22812.16,74969.3,249.897666666667,"Technology","2022-04-16","NexGen Nerds"
"179283",826448,"Women 18-24","Market Expansion",19,"Twitter",0.0799325940913884,4275,5.82252125606028,"Miami","English",17472.7872,68900.832,229.66944,"Food","2022-05-19","Dine Divine"
"63164",719565,"All Ages","Increase Sales",1,"Facebook",0.0935287522002652,8575,8.80430786199409,"Los Angeles","English",50203.72,96003,320.01,"Fashion","2022-06-16","Style Sphere"
"115876",983567,"Men 25-34","Increase Sales",14,"Instagram",0.0342210406577996,11589,20.2893721734258,"Las Vegas","English",4597.12,20516.4,68.388,"Fashion","2022-06-25","Vogue Visions"
"180566",218585,"Men 18-24","Increase Sales",26,"Twitter",0.119888830402023,2584,2.404501762344,"Austin","English",4963.1296,10749.888,35.83296,"Food","2022-10-16","Gourmet Grove"
"56288",588124,"All Ages","Product Launch",9,"Facebook",0.188615817154105,3427,10.4405714368849,"Los Angeles","French",41628.58,79992,266.64,"Fashion","2022-04-28","Silk & Style"
"158437",500880,"Men 18-24","Increase Sales",14,"Twitter",0.273242769917313,9595,5.80343512314489,"Los Angeles","French",82450.34,156201,520.67,"Technology","2022-06-01","Cyber Circuit"
"113856",475229,"Women 25-34","Product Launch",19,"Instagram",0.434402762374908,11315,4.04043596391879,"Los Angeles","French",77754.6,176027.04,586.7568,"Fashion","2022-09-29","Vogue Visions"
"77919",911355,"Men 18-24","Market Expansion",12,"Instagram",0.0527740143054834,3403,13.7981266080665,"Miami","English",18524.16,61075.7,203.585666666667,"Technology","2022-12-02","Giga Geeks"
"63501",368256,"Men 45-60","Increase Sales",23,"Facebook",0.0605866911107028,4624,31.8419354801292,"Austin","Spanish",20977.528,43317.504,144.39168,"Fashion","2022-04-03","Silk & Style"
"115741",768058,"Women 35-44","Market Expansion",13,"Instagram",0.0218137007505235,6386,8.50392555303953,"Miami","English",15319.68,50696.1,168.987,"Fashion","2022-03-20","Glam Garments"
"67813",622980,"Women 35-44","Brand Awareness",2,"Instagram",0.0624386775455355,7385,11.2322676177669,"Austin","English",20282.08,35115.6,117.052,"Technology","2022-08-11","NexGen Nerds"
"135948",317022,"Women 35-44","Product Launch",10,"Pinterest",0.0433819627115535,8136,9.1284317254178,"Las Vegas","French",11084.8,51641.1,172.137,"Home","2022-12-27","Domestic Dream"
"172274",556330,"Women 45-60","Market Expansion",7,"Twitter",0.0367209465495591,4380,0.935683086756842,"Austin","French",5926.44,10584,35.28,"Home","2022-04-06","Space Spruce"
"133567",995346,"Women 45-60","Brand Awareness",4,"Pinterest",0.0321273177977139,4586,2.50381978405112,"New York","English",4239.9,12091.2,40.304,"Home","2022-09-24","Decor Dreams"
"38780",581434,"Women 25-34","Increase Sales",24,"Facebook",0.393211639684739,1103,20.3369377406332,"Los Angeles","English",27254.4272,63834.48,212.7816,"Food","2022-10-12","Culinary Quest"
"184701",793632,"Men 18-24","Market Expansion",16,"Twitter",0.29171400316519,9777,5.41298673225631,"New York","English",97742.106,266010.624,886.70208,"Food","2022-02-13","Feast Flavors"
"160345",277418,"Women 18-24","Brand Awareness",19,"Twitter",0.0908700678669847,1505,6.55841922876419,"Austin","French",22783.9612,46992.528,156.64176,"Technology","2022-09-25","Code Crafters"
"79187",657859,"Women 18-24","Product Launch",24,"Instagram",0.505329392794652,8454,60.1587900865527,"New York","French",16844.289,48738.816,162.46272,"Technology","2022-03-14","Cyber Circuit"
"171347",131817,"Women 45-60","Market Expansion",14,"Twitter",0.0371096557120201,5902,3.89673892078251,"Austin","English",8754.2,15416.1,51.387,"Home","2022-11-22","Cozy Corners"
